Local;Codigo 1000;Artigo;Metragem
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000824967;28 01 9600;138,1
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000808102;28 01 9600;155,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000742779;28 01 9600;151,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000648367;28 01 9600;100,1
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000987933;28 01 9600;145,33
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000987931;28 01 9600;146,08
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000987932;28 01 9600;146,21
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000836739;28 01 9600;149,3
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000987929;28 01 9600;145,85
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000987927;28 01 9600;149,44
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000807820;28 01 9600;152,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000807816;28 01 9600;149,8
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000836999;28 01 9600;148,4
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000824917;28 01 9600;156,6
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000987928;28 01 9600;131,82
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000822582;28 01 9600;148,3
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000824848;28 01 9600;152,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000659445;28 01 9600;66,5
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000824848;28 01 9600;152,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000822611;28 01 9600;150,2
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000822590;28 01 9600;158,1
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000822585;28 01 9600;148,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000836974;28 01 9600;147,6
RUA A COLUNA 12 GAVETA 06;1000808096;28 01 9600;98,3
RUA A COLUNA 18 GAVETA 03;1000990287;28 01 9600;59,26
RUA A COLUNA 18 GAVETA 03;1000990278;28 01 9600;56,43
RUA A COLUNA 18 GAVETA 03;1000990285;28 01 9600;37,57
RUA A COLUNA 18 GAVETA 03;1000990294;28 01 9600;91,57
RUA A COLUNA 18 GAVETA 03;1000990288;28 01 9600;52,76
RUA A COLUNA 18 GAVETA 03;1000990281;28 01 9600;61,84
RUA A COLUNA 18 GAVETA 03;1000990300;28 01 9600;37,08
RUA A COLUNA 18 GAVETA 03;1000990289;28 01 9600;52,44
RUA A COLUNA 18 GAVETA 03;1000990283;28 01 9600;45,14
RUA A COLUNA 18 GAVETA 03;1000990290;28 01 9600;49,01
RUA A COLUNA 18 GAVETA 03;1000990298;28 01 9600;48,94
RUA A COLUNA 18 GAVETA 03;1000990292;28 01 9600;28,04
RUA A COLUNA 18 GAVETA 03;1000990280;28 01 9600;30,58
RUA A COLUNA 28 GAVETA 01;1000653092;28 01 9600;156
RUA A COLUNA 28 GAVETA 01;1000824912;28 01 9600;25,3
RUA A COLUNA 28 GAVETA 01;1000838210;28 01 9600;153,1
RUA A COLUNA 28 GAVETA 01;1000742786;28 01 9600;151,1
RUA A COLUNA 28 GAVETA 01;1000824898;28 01 9600;131,3
RUA A COLUNA 28 GAVETA 01;1000988060;28 01 9600;134,34
RUA A COLUNA 28 GAVETA 01;1000988061;28 01 9600;113,55
RUA A COLUNA 28 GAVETA 01;1000988062;28 01 9600;118,55
RUA A COLUNA 32 GAVETA 02;1000988245;28 01 9600;147,91
RUA A COLUNA 32 GAVETA 02;1000659128;28 01 9600;128
RUA A COLUNA 32 GAVETA 02;1000836966;28 01 9600;138,7
RUA A COLUNA 32 GAVETA 02;1000838128;28 01 9600;152,9
RUA A COLUNA 32 GAVETA 02;1000838206;28 01 9600;155,6
RUA A COLUNA 32 GAVETA 02;1000988244;28 01 9600;148,34
RUA A COLUNA 34 GAVETA 02;1000742783;28 01 9600;152,2
RUA A COLUNA 34 GAVETA 02;1000742782;28 01 9600;152,5
RUA A COLUNA 34 GAVETA 02;1000811207;28 01 9600;148,7
RUA A COLUNA 36 GAVETA 06;1000824897;28 01 9600;148,8
RUA A COLUNA 36 GAVETA 06;1000836988;28 01 9600;152,4
RUA A COLUNA 36 GAVETA 06;1000824895;28 01 9600;149,5
RUA A COLUNA 36 GAVETA 06;1000824894;28 01 9600;149,7
RUA A COLUNA 36 GAVETA 06;1000743138;28 01 9600;155,4
RUA A COLUNA 36 GAVETA 06;1000824891;28 01 9600;131,4
RUA B COLUNA 08 GAVETA 05;1000990449;28 01 9600;150,79
RUA B COLUNA 08 GAVETA 05;1000990451;28 01 9600;150,78
RUA B COLUNA 08 GAVETA 05;1000990450;28 01 9600;150,63
RUA B COLUNA 08 GAVETA 05;1000990452;28 01 9600;150,96
RUA B COLUNA 08 GAVETA 05;1000990453;28 01 9600;146,78
RUA B COLUNA 08 GAVETA 05;1000990454;28 01 9600;56,11
RUA B COLUNA 08 GAVETA 05;1000990448;28 01 9600;150,75
RUA B COLUNA 28 GAVETA 02;1000988194;28 01 9600;77,66
RUA B COLUNA 28 GAVETA 02;1000988182;28 01 9600;24,93
RUA B COLUNA 28 GAVETA 02;1000988196;28 01 9600;144,51
RUA B COLUNA 28 GAVETA 02;1000988198;28 01 9600;146,24
RUA B COLUNA 28 GAVETA 02;1000988197;28 01 9600;124,4
RUA B COLUNA 28 GAVETA 02;1000988180;28 01 9600;94,51
RUA B COLUNA 28 GAVETA 02;1000988199;28 01 9600;148,76
RUA B COLUNA 28 GAVETA 02;1000988200;28 01 9600;147,72
RUA B COLUNA 28 GAVETA 02;1000988193;28 01 9600;142,63
RUA B COLUNA 28 GAVETA 06;4021210301;28 01 9600;83
RUA B COLUNA 29 GAVETA 02;1000988218;28 01 9600;141,71
RUA B COLUNA 29 GAVETA 02;1000988214;28 01 9600;140,81
RUA B COLUNA 29 GAVETA 02;1000988202;28 01 9600;148,18
RUA B COLUNA 29 GAVETA 02;1000988216;28 01 9600;140,91
RUA B COLUNA 29 GAVETA 02;1000988215;28 01 9600;141,46
RUA B COLUNA 29 GAVETA 02;1000988213;28 01 9600;141,57
RUA B COLUNA 29 GAVETA 02;1000988217;28 01 9600;141,42
RUA B COLUNA 29 GAVETA 02;1000988204;28 01 9600;88,16
RUA B COLUNA 29 GAVETA 02;1000988219;28 01 9600;81,67
RUA B COLUNA 30 GAVETA 01;1000990443;28 01 9600;150,79
RUA B COLUNA 30 GAVETA 01;1000990444;28 01 9600;150,21
RUA B COLUNA 30 GAVETA 01;1000990442;28 01 9600;152,88
RUA B COLUNA 30 GAVETA 01;1000990441;28 01 9600;153,62
RUA B COLUNA 31 GAVETA 01;1000988225;28 01 9600;147,93
RUA B COLUNA 31 GAVETA 01;1000988226;28 01 9600;144,19
RUA B COLUNA 31 GAVETA 01;1000988227;28 01 9600;144,16
RUA B COLUNA 31 GAVETA 01;1000988233;28 01 9600;146,18
RUA B COLUNA 31 GAVETA 01;1000988031;28 01 9600;146,51
RUA B COLUNA 31 GAVETA 01;1000988228;28 01 9600;144,1
RUA B COLUNA 31 GAVETA 01;1000988029;28 01 9600;146,91
RUA B COLUNA 31 GAVETA 01;1000988229;28 01 9600;139,12
RUA B COLUNA 31 GAVETA 01;1000988030;28 01 9600;146,21
RUA B COLUNA 35 GAVETA 05;1000836975;28 01 9600;148,2
RUA B COLUNA 35 GAVETA 05;1000990619;28 01 9600;59,35
RUA B COLUNA 35 GAVETA 05;1000988239;28 01 9600;138,93
RUA B COLUNA 35 GAVETA 05;1000988235;28 01 9600;149,52
RUA B COLUNA 35 GAVETA 05;1000988234;28 01 9600;149,87
RUA B COLUNA 35 GAVETA 05;1000990617;28 01 9600;125,67
RUA B COLUNA 35 GAVETA 05;1000988237;28 01 9600;149,66
RUA B COLUNA 35 GAVETA 05;1000988238;28 01 9600;149,68
RUA B COLUNA 35 GAVETA 05;1000836811;28 01 9600;149,4
RUA B COLUNA 35 GAVETA 05;1000807840;28 01 9600;157,3
RUA B COLUNA 35 GAVETA 05;1000808081;28 01 9600;46,5
RUA B COLUNA 35 GAVETA 05;1000988236;28 01 9600;149,39
RUA B COLUNA 35 GAVETA 05;1000990447;28 01 9600;150,02
RUA B COLUNA 35 GAVETA 06;1000988257;28 01 9600;147,01
RUA B COLUNA 35 GAVETA 06;1000988259;28 01 9600;142,85
RUA B COLUNA 35 GAVETA 06;1000988250;28 01 9600;147,76
RUA B COLUNA 35 GAVETA 06;1000988248;28 01 9600;147,66
RUA B COLUNA 35 GAVETA 06;1000988255;28 01 9600;85,72
RUA B COLUNA 35 GAVETA 06;1000988246;28 01 9600;147,89
RUA B COLUNA 35 GAVETA 06;1000988247;28 01 9600;147,74
RUA B COLUNA 35 GAVETA 06;1000988251;28 01 9600;123,34
RUA B COLUNA 35 GAVETA 06;1000988254;28 01 9600;142,19
RUA B COLUNA 36 GAVETA 04;1000988261;28 01 9600;90,29
RUA B COLUNA 36 GAVETA 04;1000988278;28 01 9600;152,12
RUA B COLUNA 36 GAVETA 04;1000988280;28 01 9600;150,34
RUA B COLUNA 36 GAVETA 04;1000990446;28 01 9600;150,28
RUA B COLUNA 36 GAVETA 04;1000988258;28 01 9600;127,34
RUA B COLUNA 36 GAVETA 04;1000988260;28 01 9600;142,79
RUA B COLUNA 36 GAVETA 04;1000988279;28 01 9600;150,77
RUA B COLUNA 36 GAVETA 04;1000987923;28 01 9600;147,91
RUA B COLUNA 36 GAVETA 04;1000988268;28 01 9600;150,1
RUA B COLUNA 36 GAVETA 04;1000988269;28 01 9600;142,31
RUA B COLUNA 36 GAVETA 04;1000988270;28 01 9600;100,11
RUA B COLUNA 36 GAVETA 04;1000990445;28 01 9600;149,79
RUA C COLUNA 03 GAVETA 01;1000988288;28 01 9600;142,73
RUA C COLUNA 03 GAVETA 01;1000988289;28 01 9600;142
RUA C COLUNA 03 GAVETA 01;1000988287;28 01 9600;142,2
RUA C COLUNA 03 GAVETA 01;1000988290;28 01 9600;123,13
RUA C COLUNA 03 GAVETA 01;1000988285;28 01 9600;141,98
RUA C COLUNA 03 GAVETA 01;1000988286;28 01 9600;142,04
RUA C COLUNA 03 GAVETA 01;1000988281;28 01 9600;143,15
RUA C COLUNA 03 GAVETA 01;1000988283;28 01 9600;142,66
RUA C COLUNA 03 GAVETA 01;1000988284;28 01 9600;134,16
RUA C COLUNA 15 GAVETA 02;1000822443;28 01 9600;143,7
RUA C COLUNA 15 GAVETA 02;1000807832;28 01 9600;157,7
RUA C COLUNA 15 GAVETA 02;1000545025;28 01 9600;138,3
RUA C COLUNA 15 GAVETA 02;1000808106;28 01 9600;148,7
RUA C COLUNA 15 GAVETA 02;1000663095;28 01 9600;119,2
RUA C COLUNA 16 GAVETA 04;1000988057;28 01 9600;135,15
RUA C COLUNA 16 GAVETA 04;1000988056;28 01 9600;143,06
RUA C COLUNA 16 GAVETA 04;1000988058;28 01 9600;143,42
RUA C COLUNA 16 GAVETA 04;1000988055;28 01 9600;83,13
RUA C COLUNA 16 GAVETA 04;1000988051;28 01 9600;150,44
RUA C COLUNA 16 GAVETA 04;1000988052;28 01 9600;150,38
RUA C COLUNA 16 GAVETA 04;1000988050;28 01 9600;151,01
RUA C COLUNA 16 GAVETA 04;1000988053;28 01 9600;149,21
RUA C COLUNA 17 GAVETA 07;1000988037;28 01 9600;77,06
RUA C COLUNA 17 GAVETA 07;1000988049;28 01 9600;150,45
RUA C COLUNA 17 GAVETA 07;1000988039;28 01 9600;146,63
RUA C COLUNA 17 GAVETA 07;1000988038;28 01 9600;102,49
RUA C COLUNA 17 GAVETA 07;1000988041;28 01 9600;129,26
RUA C COLUNA 17 GAVETA 07;1000988042;28 01 9600;139,93
RUA C COLUNA 17 GAVETA 07;1000988048;28 01 9600;150,29
RUA C COLUNA 17 GAVETA 07;1000988040;28 01 9600;146,54
RUA C COLUNA 32 GAVETA 03;1000743156;28 01 9600;156,2
RUA C COLUNA 32 GAVETA 03;1000648367;28 01 9600;100,1
RUA C COLUNA 32 GAVETA 03;1000822508;28 01 9600;153,6
RUA C COLUNA 34 GAVETA 06;1000669293;28 01 9600;147,9
RUA C COLUNA 34 GAVETA 06;1000669300;28 01 9600;148,4
RUA C COLUNA 34 GAVETA 06;1000659442;28 01 9600;142,1
RUA D COLUNA 25 GAVETA 05;1000988116;28 01 9600;150,96
RUA D COLUNA 25 GAVETA 05;1000988118;28 01 9600;151,2
RUA D COLUNA 25 GAVETA 05;1000988117;28 01 9600;150,95
RUA D COLUNA 25 GAVETA 05;1000988121;28 01 9600;153,23
RUA D COLUNA 25 GAVETA 05;1000988112;28 01 9600;149,79
RUA D COLUNA 25 GAVETA 05;1000988113;28 01 9600;151,06
RUA D COLUNA 25 GAVETA 05;1000988115;28 01 9600;151,07
RUA D COLUNA 27 GAVETA 02;1000988231;28 01 9600;58,65
RUA D COLUNA 27 GAVETA 02;1000988130;28 01 9600;154
RUA D COLUNA 27 GAVETA 02;1000988133;28 01 9600;152,37
RUA D COLUNA 27 GAVETA 02;1000988132;28 01 9600;153,92
RUA D COLUNA 27 GAVETA 02;1000988131;28 01 9600;152,38
RUA D COLUNA 27 GAVETA 02;1000988129;28 01 9600;129,58
RUA D COLUNA 27 GAVETA 02;1000988127;28 01 9600;135,37
RUA D COLUNA 27 GAVETA 02;1000988123;28 01 9600;56,29
RUA D COLUNA 27 GAVETA 02;1000988122;28 01 9600;151,23
RUA D COLUNA 27 GAVETA 05;1000988137;28 01 9600;151,59
RUA D COLUNA 27 GAVETA 05;1000988135;28 01 9600;151,27
RUA D COLUNA 27 GAVETA 05;1000988136;28 01 9600;151,32
RUA D COLUNA 27 GAVETA 05;1000988138;28 01 9600;151,79
RUA D COLUNA 27 GAVETA 05;1000988140;28 01 9600;117,93
RUA D COLUNA 27 GAVETA 05;1000988134;28 01 9600;151,87
RUA D COLUNA 27 GAVETA 05;1000988139;28 01 9600;151,6
RUA D COLUNA 32 GAVETA 07;1000988152;28 01 9600;151,1
RUA D COLUNA 32 GAVETA 07;1000988151;28 01 9600;150,75
RUA D COLUNA 32 GAVETA 07;1000988150;28 01 9600;151,38
RUA D COLUNA 32 GAVETA 07;1000988147;28 01 9600;152,45
RUA D COLUNA 32 GAVETA 07;1000988149;28 01 9600;148,71
RUA D COLUNA 32 GAVETA 07;1000988148;28 01 9600;151,36
RUA D COLUNA 32 GAVETA 07;1000988154;28 01 9600;151,37
RUA D COLUNA 32 GAVETA 07;1000988153;28 01 9600;32,09
RUA D COLUNA 35 GAVETA 05;1000988160;28 01 9600;151
RUA D COLUNA 35 GAVETA 05;1000988155;28 01 9600;151,09
RUA D COLUNA 35 GAVETA 05;1000988158;28 01 9600;150,95
RUA D COLUNA 35 GAVETA 05;1000988159;28 01 9600;150,96
RUA D COLUNA 35 GAVETA 05;1000988157;28 01 9600;150,9
RUA D COLUNA 35 GAVETA 05;1000988156;28 01 9600;151,01
RUA E COLUNA 09 GAVETA 04;1000990113;28 01 9600;82,83
RUA E COLUNA 09 GAVETA 04;1000990085;28 01 9600;134,16
RUA E COLUNA 09 GAVETA 04;1000990106;28 01 9600;153,61
RUA E COLUNA 09 GAVETA 04;1000990088;28 01 9600;54,47
RUA E COLUNA 09 GAVETA 04;1000990114;28 01 9600;60,69
RUA E COLUNA 09 GAVETA 04;1000990115;28 01 9600;140,17
RUA E COLUNA 09 GAVETA 04;1000990107;28 01 9600;150,29
RUA E COLUNA 09 GAVETA 04;1000990109;28 01 9600;92,02
RUA E COLUNA 09 GAVETA 04;1000990121;28 01 9600;45,45
RUA E COLUNA 11 GAVETA 04;1000990081;28 01 9600;151,52
RUA E COLUNA 11 GAVETA 04;1000990082;28 01 9600;151,26
RUA E COLUNA 11 GAVETA 04;1000990073;28 01 9600;114,02
RUA E COLUNA 11 GAVETA 04;1000990079;28 01 9600;149,47
RUA E COLUNA 11 GAVETA 04;1000990077;28 01 9600;69,15
RUA E COLUNA 11 GAVETA 04;1000990075;28 01 9600;141,96
RUA E COLUNA 11 GAVETA 04;1000990080;28 01 9600;151,35
RUA E COLUNA 11 GAVETA 04;1000990071;28 01 9600;77,95
RUA E COLUNA 11 GAVETA 04;1000990083;28 01 9600;147,21
RUA E COLUNA 18 GAVETA 06;1000822700;28 01 9600;149,1
RUA E COLUNA 18 GAVETA 06;1000743142;28 01 9600;155,1
RUA E COLUNA 18 GAVETA 06;1000822436;28 01 9600;150,6
RUA E COLUNA 18 GAVETA 06;1000822659;28 01 9600;157,7
RUA E COLUNA 20 GAVETA 01;1000988173;28 01 9600;143,43
RUA E COLUNA 20 GAVETA 01;1000988177;28 01 9600;142,99
RUA E COLUNA 20 GAVETA 01;1000988175;28 01 9600;134,86
RUA E COLUNA 20 GAVETA 01;1000988174;28 01 9600;144,14
RUA E COLUNA 20 GAVETA 01;1000988178;28 01 9600;142,23
RUA E COLUNA 20 GAVETA 01;1000988179;28 01 9600;33
RUA E COLUNA 25 GAVETA 03;1000838264;28 01 9600;139,3
RUA E COLUNA 25 GAVETA 03;1000838262;28 01 9600;147,5
RUA E COLUNA 25 GAVETA 03;1000545140;28 01 9600;139,2
RUA E COLUNA 25 GAVETA 03;1000824967;28 01 9600;138,1
RUA E COLUNA 25 GAVETA 03;1000838144;28 01 9600;155,2
RUA E COLUNA 28 GAVETA 07;1000988169;28 01 9600;146,76
RUA E COLUNA 28 GAVETA 07;1000988172;28 01 9600;144,07
RUA E COLUNA 28 GAVETA 07;1000988171;28 01 9600;143,99
RUA E COLUNA 28 GAVETA 07;1000988161;28 01 9600;23,31
RUA E COLUNA 28 GAVETA 07;1000988167;28 01 9600;145,54
RUA E COLUNA 28 GAVETA 07;1000988165;28 01 9600;112,86
RUA F COLUNA 10 GAVETA 02;1000808312;28 01 9600;149,7
RUA F COLUNA 10 GAVETA 02;1000817805;28 01 9600;155,6
RUA G COLUNA 04 GAVETA 03;1000836811;28 01 9600;149,4
RUA H COLUNA 02 GAVETA 03;1000808311;28 01 9600;148,8
RUA H COLUNA 02 GAVETA 03;1000808310;28 01 9600;151,5
RUA H COLUNA 02 GAVETA 03;1000838485;28 01 9600;147,9
RUA H COLUNA 02 GAVETA 03;1000838478;28 01 9600;150,2
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000928415;28 01 9601;135,15
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000929336;28 01 9601;131,22
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000929608;28 01 9601;130,8
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000929603;28 01 9601;136,67
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000929596;28 01 9601;81,69
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934595;28 01 9601;94,25
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934594;28 01 9601;119,78
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000928417;28 01 9601;134,65
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934584;28 01 9601;140,37
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934582;28 01 9601;135,06
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934579;28 01 9601;134,91
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000933601;28 01 9601;140,75
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934087;28 01 9601;96,66
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934592;28 01 9601;132,53
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934587;28 01 9601;137,81
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934586;28 01 9601;142,74
DEPOSITO ALGODAO COLUNA 09 GAVETA 01;1000934585;28 01 9601;140,49
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000749916;28 01 9601;142,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969731;28 01 9601;136,51
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000961530;28 01 9601;133,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969448;28 01 9601;128,25
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000973121;28 01 9601;130,71
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000950886;28 01 9601;141,91
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000973120;28 01 9601;127,33
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000973118;28 01 9601;134,14
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000973115;28 01 9601;80,14
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000949634;28 01 9601;131,54
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000973122;28 01 9601;29,27
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969446;28 01 9601;114,97
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969445;28 01 9601;76,04
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969442;28 01 9601;133,03
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969447;28 01 9601;112,89
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000961534;28 01 9601;80,95
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000961531;28 01 9601;110,93
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000961524;28 01 9601;54,11
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000923643;28 01 9601;1,01
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000970519;28 01 9601;125,46
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969723;28 01 9601;137,98
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969732;28 01 9601;136,7
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000969725;28 01 9601;109,49
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000970143;28 01 9601;131,77
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000970521;28 01 9601;125,32
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000973123;28 01 9601;36,32
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000940714;28 01 9601;136,49
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000973124;28 01 9601;133,46
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000948856;28 01 9601;34,94
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000948854;28 01 9601;143,46
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000970515;28 01 9601;136,23
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000940712;28 01 9601;136,82
RUA A COLUNA 02 GAVETA 07;1000923381;28 01 9601;133,9
RUA A COLUNA 02 GAVETA 07;1000923387;28 01 9601;139,6
RUA A COLUNA 02 GAVETA 07;1000923384;28 01 9601;139,3
RUA A COLUNA 02 GAVETA 07;1000923383;28 01 9601;139,5
RUA A COLUNA 07 GAVETA 05;1000935144;28 01 9601;140,92
RUA A COLUNA 12 GAVETA 06;1000923643;28 01 9601;1,01
RUA A COLUNA 12 GAVETA 06;1000887159;28 01 9601;94,6
RUA A COLUNA 12 GAVETA 06;1000887158;28 01 9601;143
RUA A COLUNA 12 GAVETA 06;1000879339;28 01 9601;36,1
RUA A COLUNA 12 GAVETA 06;1000879373;28 01 9601;137
RUA A COLUNA 12 GAVETA 06;1000943827;28 01 9601;136,42
RUA A COLUNA 15 GAVETA 05;1000854877;28 01 9601;78,7
RUA A COLUNA 15 GAVETA 05;1000858907;28 01 9601;139,2
RUA A COLUNA 15 GAVETA 05;1000866434;28 01 9601;141,5
RUA A COLUNA 15 GAVETA 05;1000904946;28 01 9601;140,7
RUA A COLUNA 20 GAVETA 03;1000879330;28 01 9601;121,1
RUA A COLUNA 20 GAVETA 03;1000880844;28 01 9601;139,1
RUA A COLUNA 20 GAVETA 03;1000879337;28 01 9601;133,4
RUA A COLUNA 20 GAVETA 03;1000879336;28 01 9601;133
RUA A COLUNA 20 GAVETA 03;1000880845;28 01 9601;132,4
RUA A COLUNA 21 GAVETA 01;1000887316;28 01 9601;94
RUA A COLUNA 21 GAVETA 01;1000853267;28 01 9601;140,1
RUA A COLUNA 21 GAVETA 01;1000853263;28 01 9601;133,2
RUA A COLUNA 21 GAVETA 01;1000921543;28 01 9601;132,9
RUA A COLUNA 21 GAVETA 01;1000887318;28 01 9601;96,4
RUA A COLUNA 22 GAVETA 02;1000643989;28 01 9601;129
RUA A COLUNA 22 GAVETA 02;1000961306;28 01 9601;120,13
RUA A COLUNA 22 GAVETA 02;1000887157;28 01 9601;142,8
RUA A COLUNA 22 GAVETA 02;1000887311;28 01 9601;141
RUA A COLUNA 22 GAVETA 02;1000887302;28 01 9601;142,9
RUA A COLUNA 22 GAVETA 02;1000940698;28 01 9601;132,88
RUA A COLUNA 23 GAVETA 03;1000858786;28 01 9601;139,5
RUA A COLUNA 23 GAVETA 03;1000854931;28 01 9601;141,3
RUA A COLUNA 23 GAVETA 03;1000858785;28 01 9601;139,5
RUA A COLUNA 23 GAVETA 03;1000934672;28 01 9601;136,17
RUA A COLUNA 23 GAVETA 03;1000960689;28 01 9601;115,75
RUA A COLUNA 24 GAVETA 03;1000643989;28 01 9601;129
RUA A COLUNA 26 GAVETA 06;1000858756;28 01 9601;131,6
RUA A COLUNA 26 GAVETA 06;1000749723;28 01 9601;139,3
RUA A COLUNA 26 GAVETA 06;1000879150;28 01 9601;136,3
RUA A COLUNA 26 GAVETA 06;1000940682;28 01 9601;141,77
RUA A COLUNA 27 GAVETA 04;1000935144;28 01 9601;140,92
RUA A COLUNA 27 GAVETA 04;1000934725;28 01 9601;126,49
RUA A COLUNA 27 GAVETA 04;1000934728;28 01 9601;98,84
RUA A COLUNA 27 GAVETA 04;1000854972;28 01 9601;24,2
RUA A COLUNA 27 GAVETA 04;1000858763;28 01 9601;133
RUA A COLUNA 27 GAVETA 04;1000863055;28 01 9601;132,9
RUA A COLUNA 27 GAVETA 04;1000854571;28 01 9601;136,6
RUA A COLUNA 31 GAVETA 06;1000602632;28 01 9601;113,5
RUA A COLUNA 32 GAVETA 06;1000747619;28 01 9601;97,2
RUA B COLUNA 16 GAVETA 05;1000961533;28 01 9601;125,07
RUA B COLUNA 16 GAVETA 05;1000969946;28 01 9601;128,21
RUA B COLUNA 16 GAVETA 05;1000750142;28 01 9601;136,4
RUA B COLUNA 16 GAVETA 05;1000929601;28 01 9601;136,85
